post_id,text,label,tokens,dataset
6264,WHAT A LOW IQ PLAYERS COME IN THIS GAME,1,"['WHAT', 'A', 'LOW', 'IQ', 'PLAYERS', 'COME', 'IN', 'THIS', 'GAME']",GameTox
4597,report him,0,"['report', 'him']",GameTox
24278,тупе ты!!!! твинк создал вот только мозгов не добавилось,1,"['тупе', 'ты', '!', '!', '!', '!', 'твинк', 'создал', 'вот', 'только', 'мозгов', 'не', 'добавилось']",GameTox
11377,Enemy SPG <font color='#fe0e00'>gonzales_3 (Lorraine 155 mle. 50),0,"['Enemy', 'SPG', '<', 'font', 'color=', ""'"", '#', 'fe0e00', ""'"", '>', 'gonzales_3', '(', 'Lorraine', '155', 'mle', '.', '50', ')']",GameTox
1426,he is slow,0,"['he', 'is', 'slow']",GameTox
44500,thx,0,['thx'],GameTox
25720,gg,0,['gg'],GameTox
9077,my bad,1,"['my', 'bad']",GameTox
33571,idiots,1,['idiots'],GameTox
7902,so its me vs three very scary vehicles?,0,"['so', 'its', 'me', 'vs', 'three', 'very', 'scary', 'vehicles', '?']",GameTox
48359,cap,0,['cap'],GameTox
13939,"that was a stupid move, sry... but is true",1,"['that', 'was', 'a', 'stupid', 'move', ',', 'sry', '...', 'but', 'is', 'true']",GameTox
39733,Im Spotted at D1!,0,"['Im', 'Spotted', 'at', 'D1', '!']",GameTox
41337,never mind,0,"['never', 'mind']",GameTox
13824,gg,0,['gg'],GameTox
41964,"yoLukeee (Lansen C), you are blocking my target!",0,"['yoLukeee', '(', 'Lansen', 'C', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
40242,50-50,0,['50-50'],GameTox
52035,ok,0,['ok'],GameTox
10509,lololo,0,['lololo'],GameTox
35876,15bot,0,['15bot'],GameTox
45416,thx,0,['thx'],GameTox
49872,Super Hellcat = Super Idiot???,0,"['Super', 'Hellcat', '=', 'Super', 'Idiot', '?', '?', '?']",GameTox
52283,lol you fell alone xD,0,"['lol', 'you', 'fell', 'alone', 'xD']",GameTox
10909,kids,0,['kids'],GameTox
40554,******,0,"['*', '*', '*', '*', '*', '*']",GameTox
24720,now u die chrysler,1,"['now', 'u', 'die', 'chrysler']",GameTox
13235,IDIOTS Lemings Campers,1,"['IDIOTS', 'Lemings', 'Campers']",GameTox
16020,no gun depression and the ones that do crested to be farmed....FFS,1,"['no', 'gun', 'depression', 'and', 'the', 'ones', 'that', 'do', 'crested', 'to', 'be', 'farmed', '....', 'FFS']",GameTox
49916,900ping...,0,"['900ping', '...']",GameTox
50975,u,0,['u'],GameTox
29384,lol,0,['lol'],GameTox
48350,Did my part with this stupid team.,1,"['Did', 'my', 'part', 'with', 'this', 'stupid', 'team', '.']",GameTox
20915,HHHHHHHHHHHHEEEEEEEEEEEEEEEYYYYYYYYYYYYYYY,0,['HHHHHHHHHHHHEEEEEEEEEEEEEEEYYYYYYYYYYYYYYY'],GameTox
18989,wp larry,0,"['wp', 'larry']",GameTox
44725,i only 2 ammo now,0,"['i', 'only', '2', 'ammo', 'now']",GameTox
50812,Nem,0,['Nem'],GameTox
13503,Lorr. 155 51 hit me,0,"['Lorr', '.', '155', '51', 'hit', 'me']",GameTox
5070,have fun with you bann,1,"['have', 'fun', 'with', 'you', 'bann']",GameTox
3396,im talking to the mediums in the back,0,"['im', 'talking', 'to', 'the', 'mediums', 'in', 'the', 'back']",GameTox
32987,Засвет в квадрате H1!!!,0,"['Засвет', 'в', 'квадрате', 'H1', '!', '!', '!']",GameTox
43468,your should have covered me,1,"['your', 'should', 'have', 'covered', 'me']",GameTox
40191,Im Spotted at G7!,0,"['Im', 'Spotted', 'at', 'G7', '!']",GameTox
10325,gg noobs,1,"['gg', 'noobs']",GameTox
14974,ù,0,['ù'],GameTox
1686,do not engage,0,"['do', 'not', 'engage']",GameTox
20643,I've been spotted in F1!,0,"['I', ""'ve"", 'been', 'spotted', 'in', 'F1', '!']",GameTox
4813,eat shit faggot,1,"['eat', 'shit', 'faggot']",GameTox
18645,ebr !! ty kurwoi,1,"['ebr', '!', '!', 'ty', 'kurwoi']",GameTox
47005,ez,0,['ez'],GameTox
27152,"Mant, you are an absolute bot",1,"['Mant', ',', 'you', 'are', 'an', 'absolute', 'bot']",GameTox
11764,"arty, work him ovewr",0,"['arty', ',', 'work', 'him', 'ovewr']",GameTox
38385,ggs,0,['ggs'],GameTox
31861,win ! :-),0,"['win', '!', ':', '-', ')']",GameTox
35128,Has brought you a lot to stand in the back,0,"['Has', 'brought', 'you', 'a', 'lot', 'to', 'stand', 'in', 'the', 'back']",GameTox
28779,Fefense guys,0,"['Fefense', 'guys']",GameTox
16899,I fancy a rtrip to the beach,0,"['I', 'fancy', 'a', 'rtrip', 'to', 'the', 'beach']",GameTox
52671,ty to VK 28.01.105 i was unable to co to my spot Sorry,0,"['ty', 'to', 'VK', '28.01.105', 'i', 'was', 'unable', 'to', 'co', 'to', 'my', 'spot', 'Sorry']",GameTox
45617,gg :P,0,"['gg', ':', 'P']",GameTox
18114,cap fuck this,1,"['cap', 'fuck', 'this']",GameTox
18284,stupid line 2 campers,1,"['stupid', 'line', '2', 'campers']",GameTox
2849,nice,0,['nice'],GameTox
10293,hahahaaha,0,['hahahaaha'],GameTox
1289,wot players...,1,"['wot', 'players', '...']",GameTox
23673,Like I said matchmaking has been abysmal and the team worse then deplorable,1,"['Like', 'I', 'said', 'matchmaking', 'has', 'been', 'abysmal', 'and', 'the', 'team', 'worse', 'then', 'deplorable']",GameTox
23260,back,0,['back'],GameTox
16179,refer to my last,0,"['refer', 'to', 'my', 'last']",GameTox
42508,epic spoter,0,"['epic', 'spoter']",GameTox
11729,lol e3,0,"['lol', 'e3']",GameTox
13699,plis dog lt uionstal; game mongols kid,1,"['plis', 'dog', 'lt', 'uionstal', ';', 'game', 'mongols', 'kid']",GameTox
26726,"you f...ed up, IS",1,"['you', 'f', '...', 'ed', 'up', ',', 'IS']",GameTox
8578,3 wolverines,0,"['3', 'wolverines']",GameTox
3668,cap,0,['cap'],GameTox
35618,need eys there or hill won‘t mean much,0,"['need', 'eys', 'there', 'or', 'hill', 'won', '‘', 't', 'mean', 'much']",GameTox
16680,come closer TDs,0,"['come', 'closer', 'TDs']",GameTox
40468,lesson to learn,0,"['lesson', 'to', 'learn']",GameTox
37048,incredible. very good work e-25,0,"['incredible', '.', 'very', 'good', 'work', 'e-25']",GameTox
47412,#ERROR!,0,"['#', 'ERROR', '!']",GameTox
15250,cap fast,0,"['cap', 'fast']",GameTox
38376,gj,0,['gj'],GameTox
48550,then go go go go,0,"['then', 'go', 'go', 'go', 'go']",GameTox
17810,SPOT,0,['SPOT'],GameTox
15886,not my fault,0,"['not', 'my', 'fault']",GameTox
22229,ns arty,0,"['ns', 'arty']",GameTox
17252,ggs,0,['ggs'],GameTox
47992,shoot,0,['shoot'],GameTox
21606,omg bastard bh me,1,"['omg', 'bastard', 'bh', 'me']",GameTox
14379,gg,0,['gg'],GameTox
42270,hello,0,['hello'],GameTox
38946,that thing blows anyway,0,"['that', 'thing', 'blows', 'anyway']",GameTox
47034,yeah man sorry i know you were about to kill that air,0,"['yeah', 'man', 'sorry', 'i', 'know', 'you', 'were', 'about', 'to', 'kill', 'that', 'air']",GameTox
10101,stop,0,['stop'],GameTox
41162,gg,0,['gg'],GameTox
50784,"ELC, stay alive baby",0,"['ELC', ',', 'stay', 'alive', 'baby']",GameTox
45244,Засвет в квадрате H7!!!,0,"['Засвет', 'в', 'квадрате', 'H7', '!', '!', '!']",GameTox
36510,Арта (M12) отстрелялась! По мне :(,0,"['Арта', '(', 'M12', ')', 'отстрелялась', '!', 'По', 'мне', ':', '(']",GameTox
4930,jagdttiger insufficient brain for english,1,"['jagdttiger', 'insufficient', 'brain', 'for', 'english']",GameTox
44890,ск а 46 ясно инвалид нед чтоб помочь оно в кустах,0,"['ск', 'а', '46', 'ясно', 'инвалид', 'нед', 'чтоб', 'помочь', 'оно', 'в', 'кустах']",GameTox
10315,gg,0,['gg'],GameTox
3076,ggg,0,['ggg'],GameTox
37755,lol,0,['lol'],GameTox
1415,WTF mid,1,"['WTF', 'mid']",GameTox
53716,retard,1,['retard'],GameTox
31913,hill or death,0,"['hill', 'or', 'death']",GameTox
19409,are you all in a position to hit them? Or are they behind a building and you cant?,0,"['are', 'you', 'all', 'in', 'a', 'position', 'to', 'hit', 'them', '?', 'Or', 'are', 'they', 'behind', 'a', 'building', 'and', 'you', 'cant', '?']",GameTox
5706,lol xD,0,"['lol', 'xD']",GameTox
21205,hahahahha',0,"['hahahahha', ""'""]",GameTox
21571,arty fire on UDES,0,"['arty', 'fire', 'on', 'UDES']",GameTox
52564,gg,0,['gg'],GameTox
29570,шахтер днарь косой плять,1,"['шахтер', 'днарь', 'косой', 'плять']",GameTox
14775,lost,0,['lost'],GameTox
16881,i CAME TO HELP AND GOT ********* THANKS,1,"['i', 'CAME', 'TO', 'HELP', 'AND', 'GOT', '*', '*', '*', '*', '*', '*', '*', '*', '*', 'THANKS']",GameTox
20724,any help from anywhere?,0,"['any', 'help', 'from', 'anywhere', '?']",GameTox
2059,Geeze,0,['Geeze'],GameTox
49216,fail heavys,1,"['fail', 'heavys']",GameTox
23182,ні обходить,1,"['ні', 'обходить']",GameTox
21417,drew,0,['drew'],GameTox
49423,ggg,0,['ggg'],GameTox
18976,goo mf,1,"['goo', 'mf']",GameTox
22304,supertester will not say anything,0,"['supertester', 'will', 'not', 'say', 'anything']",GameTox
48086,and leo c6,0,"['and', 'leo', 'c6']",GameTox
54448,wtf is this low reation bot team,1,"['wtf', 'is', 'this', 'low', 'reation', 'bot', 'team']",GameTox
30680,together,0,['together'],GameTox
1667,GG,0,['GG'],GameTox
51385,1tap like always by fv4005,0,"['1tap', 'like', 'always', 'by', 'fv4005']",GameTox
19942,you're full health,0,"['you', ""'re"", 'full', 'health']",GameTox
5749,arty hit the cs 83,0,"['arty', 'hit', 'the', 'cs', '83']",GameTox
3843,move to his OI's back,0,"['move', 'to', 'his', 'OI', ""'s"", 'back']",GameTox
38925,lel,0,['lel'],GameTox
50543,WHO ARE YOU SPOTTING BRO,0,"['WHO', 'ARE', 'YOU', 'SPOTTING', 'BRO']",GameTox
49095,1 shoot than i have no ammo,0,"['1', 'shoot', 'than', 'i', 'have', 'no', 'ammo']",GameTox
18153,gg,0,['gg'],GameTox
41454,gg,0,['gg'],GameTox
8311,"Jirayiaa (BZ-58), you are blocking my target!",0,"['Jirayiaa', '(', 'BZ-58', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
28556,gg,0,['gg'],GameTox
4402,indien,0,['indien'],GameTox
12833,thx for the great suport,0,"['thx', 'for', 'the', 'great', 'suport']",GameTox
28575,nice,0,['nice'],GameTox
48438,BLIND MORONS,1,"['BLIND', 'MORONS']",GameTox
39789,gg,0,['gg'],GameTox
5094,TIDO.....,0,"['TIDO', '.....']",GameTox
29626,gg,0,['gg'],GameTox
47038,shut up loser,1,"['shut', 'up', 'loser']",GameTox
33130,"got tracked, sorry",0,"['got', 'tracked', ',', 'sorry']",GameTox
32105,"thanks guys, gg",0,"['thanks', 'guys', ',', 'gg']",GameTox
28891,GJ,0,['GJ'],GameTox
13864,Hello Team :),0,"['Hello', 'Team', ':', ')']",GameTox
7520,You ******* buffoon,1,"['You', '*', '*', '*', '*', '*', '*', '*', 'buffoon']",GameTox
46327,lagging,0,['lagging'],GameTox
12994,ебать,1,['ебать'],GameTox
2778,had to try something,0,"['had', 'to', 'try', 'something']",GameTox
41220,nice,0,['nice'],GameTox
24480,oh bullshit,1,"['oh', 'bullshit']",GameTox
18499,lol,0,['lol'],GameTox
33323,hill bots reported,1,"['hill', 'bots', 'reported']",GameTox
41084,gg,0,['gg'],GameTox
12184,fucking idiot somua,1,"['fucking', 'idiot', 'somua']",GameTox
40458,waffle,0,['waffle'],GameTox
29498,ty,0,['ty'],GameTox
8492,GG,0,['GG'],GameTox
9910,you can win this,0,"['you', 'can', 'win', 'this']",GameTox
48404,I'm on 7.8k,0,"['I', ""'m"", 'on', '7.8k']",GameTox
30588,they are one shot,0,"['they', 'are', 'one', 'shot']",GameTox
43921,We are losing,1,"['We', 'are', 'losing']",GameTox
37865,reported,0,['reported'],GameTox
40351,M40/M43 hit me,0,"['M40/M43', 'hit', 'me']",GameTox
14447,why ?,0,"['why', '?']",GameTox
8250,reset and we should win,0,"['reset', 'and', 'we', 'should', 'win']",GameTox
50016,"Thilouze (Standard B), you are blocking my target!",0,"['Thilouze', '(', 'Standard', 'B', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
36342,arty is going to cap,0,"['arty', 'is', 'going', 'to', 'cap']",GameTox
31395,what is this disabled team,1,"['what', 'is', 'this', 'disabled', 'team']",GameTox
13246,согласен)),0,"['согласен', ')', ')']",GameTox
8587,spot,0,['spot'],GameTox
6229,better position,0,"['better', 'position']",GameTox
23451,#ERROR!,0,"['#', 'ERROR', '!']",GameTox
13276,idiot here,1,"['idiot', 'here']",GameTox
2641,could not even pen the arty???,0,"['could', 'not', 'even', 'pen', 'the', 'arty', '?', '?', '?']",GameTox
43736,well by the they played hey are obvis. new,0,"['well', 'by', 'the', 'they', 'played', 'hey', 'are', 'obvis', '.', 'new']",GameTox
12868,"TN, GO",0,"['TN', ',', 'GO']",GameTox
39622,where are u going ?,0,"['where', 'are', 'u', 'going', '?']",GameTox
4774,niceee,0,['niceee'],GameTox
11147,3 уйобка,0,"['3', 'уйобка']",GameTox
12486,I've been spotted in K5!,0,"['I', ""'ve"", 'been', 'spotted', 'in', 'K5', '!']",GameTox
32691,fucking centurion,1,"['fucking', 'centurion']",GameTox
53934,705 scared to get your paint scratched?,1,"['705', 'scared', 'to', 'get', 'your', 'paint', 'scratched', '?']",GameTox
27880,gg,0,['gg'],GameTox
54071,**** scout,0,"['*', '*', '*', '*', 'scout']",GameTox
13937,report maus,0,"['report', 'maus']",GameTox
48780,"if you are very quiet, you can hear a garage calling you",0,"['if', 'you', 'are', 'very', 'quiet', ',', 'you', 'can', 'hear', 'a', 'garage', 'calling', 'you']",GameTox
20596,Im Spotted at F5!,0,"['Im', 'Spotted', 'at', 'F5', '!']",GameTox
36725,even excellent play man!,0,"['even', 'excellent', 'play', 'man', '!']",GameTox
46762,t 95 go i help yyou,0,"['t', '95', 'go', 'i', 'help', 'yyou']",GameTox
24462,no help bastards,1,"['no', 'help', 'bastards']",GameTox
30744,thx,0,['thx'],GameTox
45258,lolw,0,['lolw'],GameTox
19517,scheiß Tscheche,1,"['scheiß', 'Tscheche']",GameTox
46940,Im Spotted at G4!,0,"['Im', 'Spotted', 'at', 'G4', '!']",GameTox
22756,left clic,0,"['left', 'clic']",GameTox
33385,dick,1,['dick'],GameTox
30179,gg,0,['gg'],GameTox
35565,brain!,0,"['brain', '!']",GameTox
10208,sorry,0,['sorry'],GameTox
31840,2 раза голдою не пробив,0,"['2', 'раза', 'голдою', 'не', 'пробив']",GameTox
41261,really?,0,"['really', '?']",GameTox
15781,what are you doing?,0,"['what', 'are', 'you', 'doing', '?']",GameTox
17742,idiots,1,['idiots'],GameTox
4096,Im Spotted at F5!,0,"['Im', 'Spotted', 'at', 'F5', '!']",GameTox
2277,go for leopard,0,"['go', 'for', 'leopard']",GameTox
31795,gl hf,0,"['gl', 'hf']",GameTox
41234,nice,0,['nice'],GameTox
51584,Spotted at F3,0,"['Spotted', 'at', 'F3']",GameTox
52018,sry guys my wifi crashed for a second,0,"['sry', 'guys', 'my', 'wifi', 'crashed', 'for', 'a', 'second']",GameTox
36903,cobra go to tp,0,"['cobra', 'go', 'to', 'tp']",GameTox
26133,tnh amx lost,0,"['tnh', 'amx', 'lost']",GameTox
23815,radley pls,0,"['radley', 'pls']",GameTox
40615,gj,0,['gj'],GameTox
27062,lol,0,['lol'],GameTox
27043,we take it we win,0,"['we', 'take', 'it', 'we', 'win']",GameTox
19521,idiot,1,['idiot'],GameTox
33368,fuck thsi piece of shit of a tank,1,"['fuck', 'thsi', 'piece', 'of', 'shit', 'of', 'a', 'tank']",GameTox
51958,pool pls,0,"['pool', 'pls']",GameTox
22794,that sounds like... a plan,0,"['that', 'sounds', 'like', '...', 'a', 'plan']",GameTox
45217,all good?,0,"['all', 'good', '?']",GameTox
48105,hf,0,['hf'],GameTox
31033,oh man,0,"['oh', 'man']",GameTox
14323,kill the defender,0,"['kill', 'the', 'defender']",GameTox
14908,6k damage 4k bounce,0,"['6k', 'damage', '4k', 'bounce']",GameTox
11753,fed up of Sheridan camping at back all game,1,"['fed', 'up', 'of', 'Sheridan', 'camping', 'at', 'back', 'all', 'game']",GameTox
49698,i,0,['i'],GameTox
45184,camp,0,['camp'],GameTox
20660,wwwait,0,['wwwait'],GameTox
22140,Засвет в квадрате F8!!!,0,"['Засвет', 'в', 'квадрате', 'F8', '!', '!', '!']",GameTox
11403,nice loss campers,1,"['nice', 'loss', 'campers']",GameTox
53911,gj,0,['gj'],GameTox
28138,i see a pattern today,0,"['i', 'see', 'a', 'pattern', 'today']",GameTox
54509,big stuff on the other end,0,"['big', 'stuff', 'on', 'the', 'other', 'end']",GameTox
41054,gg,0,['gg'],GameTox
33123,will spot here,0,"['will', 'spot', 'here']",GameTox
27415,ka ri push with me,0,"['ka', 'ri', 'push', 'with', 'me']",GameTox
45083,11k,0,['11k'],GameTox
24314,Their Manticore so much better than ours,0,"['Their', 'Manticore', 'so', 'much', 'better', 'than', 'ours']",GameTox
40821,spot dude,0,"['spot', 'dude']",GameTox
35537,yeah,0,['yeah'],GameTox
15342,this is another level,0,"['this', 'is', 'another', 'level']",GameTox
10920,artyyyyy,0,['artyyyyy'],GameTox
51257,100%,0,"['100', '%']",GameTox
11103,sorryyy,0,['sorryyy'],GameTox
45445,wtf,1,['wtf'],GameTox
33580,fuck wot,1,"['fuck', 'wot']",GameTox
41591,is5 camping,0,"['is5', 'camping']",GameTox
10323,#ERROR!,0,"['#', 'ERROR', '!']",GameTox
15380,wtf monkey,1,"['wtf', 'monkey']",GameTox
17279,you dement bot fu,1,"['you', 'dement', 'bot', 'fu']",GameTox
34050,no fun allowed noobs,1,"['no', 'fun', 'allowed', 'noobs']",GameTox
31918,ok,0,['ok'],GameTox
49537,I need 75 stun pts,0,"['I', 'need', '75', 'stun', 'pts']",GameTox
26585,Они же охрененные теперь фуги сделали,1,"['Они', 'же', 'охрененные', 'теперь', 'фуги', 'сделали']",GameTox
14980,move iidot,1,"['move', 'iidot']",GameTox
41375,gj,0,['gj'],GameTox
13165,bratee kasnig u igru hahaha,0,"['bratee', 'kasnig', 'u', 'igru', 'hahaha']",GameTox
25237,wait elc,0,"['wait', 'elc']",GameTox
36801,\spot 50TP,0,"['\\spot', '50TP']",GameTox
44992,never seen a shot,0,"['never', 'seen', 'a', 'shot']",GameTox
29080,team so lost,1,"['team', 'so', 'lost']",GameTox
40403,Enemy SPG <font color='#fe0e00'>WMBB (Bat.-Châtillon 155 58),0,"['Enemy', 'SPG', '<', 'font', 'color=', ""'"", '#', 'fe0e00', ""'"", '>', 'WMBB', '(', 'Bat.-Châtillon', '155', '58', ')']",GameTox
3808,2 t30,0,"['2', 't30']",GameTox
47742,?,0,['?'],GameTox
40032,BC on ping,0,"['BC', 'on', 'ping']",GameTox
20955,лт арту дать?,0,"['лт', 'арту', 'дать', '?']",GameTox
3077,gj,0,['gj'],GameTox
44842,sss,0,['sss'],GameTox
4293,gg again lose team ..,0,"['gg', 'again', 'lose', 'team', '..']",GameTox
34784,268/5,0,['268/5'],GameTox
3520,"Krystiano2796 (Conqueror), you are blocking my target!",0,"['Krystiano2796', '(', 'Conqueror', ')', ',', 'you', 'are', 'blocking', 'my', 'target', '!']",GameTox
6845,arti focus wz,0,"['arti', 'focus', 'wz']",GameTox
11769,take hill,0,"['take', 'hill']",GameTox
30275,gg,0,['gg'],GameTox
7888,or milimeter,0,"['or', 'milimeter']",GameTox
37647,gg,0,['gg'],GameTox
47134,yesss,0,['yesss'],GameTox
48571,Spotted at E7,0,"['Spotted', 'at', 'E7']",GameTox
52069,arty next,0,"['arty', 'next']",GameTox
14949,nice camper team,0,"['nice', 'camper', 'team']",GameTox
31616,Viktor - first time in wot?,1,"['Viktor', '-', 'first', 'time', 'in', 'wot', '?']",GameTox
38990,mission,0,['mission'],GameTox
34741,Im Spotted at E5!,0,"['Im', 'Spotted', 'at', 'E5', '!']",GameTox
45452,U CANT KILL ONE,1,"['U', 'CANT', 'KILL', 'ONE']",GameTox
11527,tiger 2 full hp,0,"['tiger', '2', 'full', 'hp']",GameTox
49824,why not get more?,0,"['why', 'not', 'get', 'more', '?']",GameTox
40062,that poor cent,0,"['that', 'poor', 'cent']",GameTox
14454,is7,0,['is7'],GameTox
51617,karmaaaaaa,0,['karmaaaaaa'],GameTox
53024,u fucking bitch go play minecraft looser,1,"['u', 'fucking', 'bitch', 'go', 'play', 'minecraft', 'looser']",GameTox
48789,Im Spotted at J7!,0,"['Im', 'Spotted', 'at', 'J7', '!']",GameTox
15068,guys play safe,0,"['guys', 'play', 'safe']",GameTox
24216,BYE,0,['BYE'],GameTox
39019,fall back it need to come,0,"['fall', 'back', 'it', 'need', 'to', 'come']",GameTox
19670,push the mid?,0,"['push', 'the', 'mid', '?']",GameTox
43268,tds have crap spotting range :/,1,"['tds', 'have', 'crap', 'spotting', 'range', ':', '/']",GameTox
41483,gg,0,['gg'],GameTox
23914,schont die umwelt,0,"['schont', 'die', 'umwelt']",GameTox
6274,why,0,['why'],GameTox
49697,lol spot mant,0,"['lol', 'spot', 'mant']",GameTox
8419,bruh,0,['bruh'],GameTox
29682,cant t34 keeps sniping me,0,"['cant', 't34', 'keeps', 'sniping', 'me']",GameTox
44801,Ready,0,['Ready'],GameTox
9778,gg,0,['gg'],GameTox
22995,nice,0,['nice'],GameTox
42847,same,0,['same'],GameTox
45384,sta 1,0,"['sta', '1']",GameTox
40755,just win now,0,"['just', 'win', 'now']",GameTox
17042,3 раза в ка ток,0,"['3', 'раза', 'в', 'ка', 'ток']",GameTox
19250,wow,0,['wow'],GameTox
13441,"стрв, едь , время",0,"['стрв', ',', 'едь', ',', 'время']",GameTox
23912,gg,0,['gg'],GameTox
33418,REPORT this fkn 68 loser,1,"['REPORT', 'this', 'fkn', '68', 'loser']",GameTox
49459,no ammo sorry,0,"['no', 'ammo', 'sorry']",GameTox
2478,Im Spotted at G0!,0,"['Im', 'Spotted', 'at', 'G0', '!']",GameTox
